,deal_id,deal_size,deal_date,ceo_id,network,smile,tweet_count,ebk_v,ebk_a,ebk_d
1274,181275-49T,59.70,06-Oct-2021,174186-01P,67.0,dominant,5.0,0.535329163074493,0.526875555515289,0.542251348495483
1275,181590-94T,59.77,12-Oct-2021,176563-36P,705.0,,42.0,0.518171966075897,0.52362847328186,0.537112295627594
1276,177197-59T,60.01,27-Jul-2021,87534-73P,241.0,,104.0,0.54281085729599,0.521875977516174,0.54674220085144
1277,177385-15T,60.04,29-Jul-2021,106778-98P,448.0,rewarding,35.0,0.519267022609711,0.520606100559235,0.541928350925446
1278,182234-53T,60.32,01-Oct-2021,158707-45P,132.0,affiliative,11.0,0.533538401126862,0.522265434265137,0.549980044364929
1279,170881-84T,60.65,22-Apr-2021,120759-13P,2124.0,dominant,21.0,0.528236210346222,0.524945080280304,0.542129218578339
1280,173982-79T,61.60,08-Jun-2021,185042-80P,1712.0,affiliative,13.0,0.525293290615082,0.527673125267029,0.543132364749908
1281,167169-07T,62.00,22-Feb-2021,175736-98P,733.0,rewarding,6.0,0.517859816551209,0.523000180721283,0.543253719806671
1282,175976-11T,62.67,07-Jul-2021,128566-00P,927.0,dominant,59.0,0.515070378780365,0.517833471298218,0.536357939243317
1283,171557-29T,62.76,30-Apr-2021,39788-11P,6161.0,affiliative,563.0,0.514764308929443,0.516288101673126,0.533035397529602
1284,170811-73T,63.19,21-Apr-2021,231156-01P,30.0,affiliative,0.0,,,
1285,170328-97T,63.27,14-Apr-2021,39830-32P,2718.0,rewarding,55.0,0.51068127155304,0.521007597446442,0.537393033504486
1286,177752-53T,63.42,04-Aug-2021,35461-54P,54085.0,rewarding,499.0,0.515378296375275,0.515888094902039,0.529017269611359
1287,179440-84T,63.76,02-Sep-2021,80583-67P,1142.0,dominant,17.0,0.534968852996826,0.527675986289978,0.548482716083527
1288,169466-05T,64.61,30-Mar-2021,146023-57P,257.0,rewarding,31.0,0.496575981378555,0.509498119354248,0.522155106067658
1289,182922-94T,64.73,03-Nov-2021,176496-13P,8030.0,,649.0,0.524511098861694,0.509876787662506,0.537115514278412
1290,184036-60T,65.36,24-Nov-2021,213971-41P,1418.0,dominant,7.0,0.508295059204102,0.513754725456238,0.532285034656525
1291,182298-88T,65.48,26-Oct-2021,39767-95P,18361.0,dominant,59.0,0.519519090652466,0.522221982479096,0.540412783622742
1292,184382-47T,65.69,30-Nov-2021,205888-42P,195.0,,6.0,0.525881946086884,0.518153250217438,0.538443326950073
1293,175140-46T,65.70,16-Jun-2021,117119-80P,911.0,rewarding,5.0,0.52870637178421,0.518442213535309,0.539783418178558
1294,178964-38T,65.80,25-Aug-2021,60772-69P,582.0,dominant,15.0,0.530328869819641,0.523117303848267,0.54504781961441
1295,167436-73T,66.12,25-Feb-2021,176081-86P,14378.0,rewarding,259.0,0.509327292442322,0.517895460128784,0.535690248012543
1296,172217-08T,66.23,17-May-2021,242161-93P,440.0,affiliative,45.0,0.508863627910614,0.520220756530762,0.534741580486298
1297,171989-65T,66.43,11-May-2021,226591-12P,153.0,,34.0,0.530231833457947,0.520557999610901,0.540489673614502
1298,183496-60T,66.75,16-Nov-2021,95824-45P,1756.0,rewarding,3.0,0.515407264232636,0.506013870239258,0.521125078201294
1299,166948-66T,67.05,17-Feb-2021,96636-43P,23223.0,,404.0,0.516456663608551,0.514719903469086,0.539017498493195
1300,171718-03T,67.09,28-Apr-2021,98586-73P,219.0,dominant,3.0,0.529941380023956,0.517192363739014,0.554016888141632
1301,170883-19T,67.20,31-Mar-2021,39136-69P,7354.0,,254.0,0.5070641040802,0.519208431243897,0.532914221286774
1302,179762-77T,67.42,19-Jul-2021,160338-43P,57.0,rewarding,14.0,0.533506155014038,0.524175703525543,0.542449951171875
1303,177228-19T,67.61,27-Jul-2021,174286-45P,1907.0,affiliative,2.0,0.531307280063629,0.539043307304382,0.550609111785889
1304,179824-78T,67.91,09-Sep-2021,142126-30P,267.0,rewarding,2.0,0.523538887500763,0.518187046051025,0.53181791305542
1305,184774-51T,69.23,08-Dec-2021,80738-02P,500.0,rewarding,56.0,0.51467376947403,0.516115427017212,0.530681610107422
1306,183917-53T,69.64,23-Nov-2021,43659-82P,15341.0,affiliative,57.0,0.52245020866394,0.520081222057343,0.537135899066925
1307,164940-13T,69.68,14-Jan-2021,39876-22P,38894.0,dominant,104.0,0.529581308364868,0.525523483753204,0.545074939727783
1308,181822-96T,72.97,15-Oct-2021,108312-22P,1617.0,affiliative,75.0,0.513912260532379,0.514400660991669,0.527801215648651
1309,182965-60T,73.31,04-Nov-2021,52555-60P,,,13.0,0.524821698665619,0.524706125259399,0.545964598655701
1310,167430-43T,74.38,25-Feb-2021,12179-17P,6579.0,rewarding,100.0,0.520909905433655,0.52320808172226,0.539270043373108
1311,177021-01T,74.66,29-Jun-2021,149742-01P,261.0,affiliative,44.0,0.528461873531342,0.526201963424683,0.541987180709839
1312,170164-81T,75.25,26-Mar-2021,104439-16P,,,21.0,0.516848862171173,0.526457905769348,0.543574094772339
1313,169461-55T,75.52,30-Mar-2021,129362-59P,269.0,dominant,0.0,,,
1314,179406-46T,76.32,19-Aug-2021,120203-92P,1736.0,,110.0,0.526834666728973,0.521118640899658,0.541638493537903
1315,183688-66T,77.95,18-Nov-2021,249463-63P,2091.0,dominant,147.0,0.50790935754776,0.51536500453949,0.535687923431397
1316,182813-05T,80.20,02-Nov-2021,43481-98P,6895.0,rewarding,290.0,0.519674837589264,0.516049146652222,0.530345320701599
1317,163982-17T,81.98,14-Jan-2021,108777-70P,3219.0,dominant,143.0,0.518943190574646,0.519871771335602,0.536130487918854
1318,174055-87T,82.14,09-Jun-2021,61962-67P,1231.0,dominant,2.0,0.534002780914307,0.529117465019226,0.548471212387085
1319,165521-98T,82.21,24-Jan-2021,40395-97P,57415.0,affiliative,142.0,0.523985981941223,0.521634697914124,0.537048637866974
1320,167835-79T,82.71,03-Mar-2021,158483-26P,6492.0,rewarding,0.0,,,
1321,176081-68T,82.95,29-Jun-2021,59924-98P,13293.0,dominant,187.0,0.514872431755066,0.517835259437561,0.535816192626953
1322,168541-84T,83.10,16-Mar-2021,54190-54P,7148.0,,299.0,0.523376643657684,0.514638423919678,0.539088785648346
1323,168750-64T,83.19,18-Mar-2021,38332-72P,5589.0,affiliative,287.0,0.532305538654327,0.514716804027557,0.541820764541626
1324,175962-79T,83.19,02-Jul-2021,38251-00P,37518.0,dominant,584.0,0.515993297100067,0.518172383308411,0.53733229637146
1325,169064-56T,83.38,23-Mar-2021,131530-69P,3323.0,,0.0,,,
1326,169107-31T,83.44,24-Mar-2021,92537-74P,269.0,rewarding,392.0,0.523469626903534,0.516470849514008,0.541011989116669
1327,169327-45T,83.61,26-Mar-2021,125231-05P,2213.0,rewarding,15.0,0.512177228927612,0.520626664161682,0.538648784160614
1328,169322-05T,83.61,26-Mar-2021,63318-25P,3119.0,affiliative,32.0,0.526340365409851,0.524048924446106,0.541195571422577
1329,169542-73T,83.77,16-Mar-2021,36807-04P,731.0,,282.0,0.513288915157318,0.526444852352142,0.536053597927094
1330,166666-78T,83.91,30-Mar-2021,169127-56P,18287.0,,1189.0,0.51416140794754,0.516996085643768,0.533002197742462
1331,169487-47T,83.91,30-Mar-2021,118809-19P,32.0,dominant,0.0,,,
1332,171193-51T,83.93,27-Apr-2021,43262-65P,5790.0,rewarding,306.0,0.515794336795807,0.517214119434357,0.532826244831085
1333,176368-60T,83.97,13-Jul-2021,38369-26P,2207.0,rewarding,53.0,0.524181962013245,0.527539610862732,0.54170572757721
1334,133637-32T,84.23,22-Apr-2021,129667-33P,1908.0,rewarding,429.0,0.49545282125473,0.514166831970215,0.530262470245361
1335,179384-86T,84.29,20-Jul-2021,212680-00P,11634.0,rewarding,83.0,0.522015631198883,0.524575769901276,0.53576785326004
1336,176914-72T,84.31,21-Jul-2021,187511-86P,1067.0,,116.0,0.525690138339996,0.514540791511536,0.545350253582001
1337,176914-18T,84.31,21-Jul-2021,42697-45P,4846.0,,126.0,0.529794216156006,0.518876850605011,0.53970193862915
1338,187285-96T,84.34,22-Jul-2021,131376-43P,988.0,,235.0,0.527650475502014,0.517683029174805,0.5435631275177
1339,170427-70T,84.35,15-Apr-2021,53509-33P,1281.0,rewarding,149.0,0.511820375919342,0.515915453433991,0.536166131496429
1340,174891-79T,84.41,18-May-2021,147867-58P,109762.0,rewarding,1354.0,0.513041079044342,0.512838184833527,0.531965970993042
1341,177222-43T,84.52,27-Jul-2021,200849-59P,7602.0,rewarding,145.0,0.513340532779694,0.517283320426941,0.533945024013519
1342,178075-18T,84.65,10-Aug-2021,45208-45P,142.0,rewarding,53.0,0.517704844474793,0.52417802810669,0.543235898017883
1343,178123-51T,84.69,11-Aug-2021,74609-74P,5923.0,affiliative,6.0,0.52484792470932,0.518931388854981,0.543565213680267
1344,180497-35T,84.75,22-Sep-2021,216258-22P,1198.0,dominant,14.0,0.505861103534699,0.518857955932617,0.534432470798492
1345,180151-84T,84.82,15-Sep-2021,98154-91P,2366.0,rewarding,41.0,0.499316662549973,0.518526256084442,0.533079564571381
1346,180117-64T,84.82,14-Sep-2021,49370-95P,1565.0,dominant,69.0,0.512350201606751,0.516251802444458,0.534185588359833
1347,180028-63T,84.82,14-Sep-2021,168640-30P,540.0,rewarding,0.0,,,
1348,180866-17T,84.85,29-Sep-2021,52046-29P,2047.0,dominant,52.0,0.506673216819763,0.519236445426941,0.532823026180267
1349,178971-76T,84.90,25-Aug-2021,64251-19P,24.0,,8.0,0.520146071910858,0.520399630069733,0.535138249397278
1350,180803-26T,84.90,25-Aug-2021,180312-40P,723.0,,149.0,0.52722954750061,0.522808909416199,0.547702074050903
1351,181120-78T,85.15,04-Oct-2021,33795-46P,634.0,rewarding,14.0,0.528784215450287,0.52587878704071,0.547262370586395
1352,182072-98T,86.04,21-Oct-2021,83893-96P,30.0,,2.0,0.497610032558441,0.515610814094544,0.531841695308685
1353,183575-80T,86.53,17-Nov-2021,260104-69P,565.0,rewarding,246.0,0.530053377151489,0.513129949569702,0.537651717662811
1354,166841-83T,86.78,19-Feb-2021,100594-81P,849.0,dominant,12.0,0.520547807216644,0.520393311977387,0.535329401493073
1355,166977-82T,86.80,28-Feb-2021,56555-92P,524.0,rewarding,0.0,,,
1356,182443-24T,87.05,27-Oct-2021,169334-47P,93.0,affiliative,0.0,,,
1357,184385-26T,87.58,30-Nov-2021,54046-00P,593.0,affiliative,16.0,0.516480326652527,0.520482063293457,0.541616916656494
1358,183680-47T,87.62,24-Nov-2021,186672-70P,1591.0,,65.0,0.532342374324799,0.522230207920075,0.546161592006683
1359,184360-15T,87.64,01-Dec-2021,172756-63P,222.0,dominant,7.0,0.500775754451752,0.508569478988648,0.536118507385254
1360,171408-43T,87.86,30-Apr-2021,36934-39P,1616.0,affiliative,86.0,0.507008075714111,0.518207371234894,0.538667380809784
1361,177564-25T,87.98,06-Dec-2021,135427-60P,628.0,dominant,28.0,0.513976335525513,0.527755558490753,0.540603458881378
1362,184677-40T,88.05,07-Dec-2021,218362-33P,1528.0,dominant,23.0,0.509807527065277,0.519652545452118,0.532490789890289
1363,164797-48T,90.20,12-Jan-2021,36295-66P,683.0,affiliative,0.0,,,
1364,173427-04T,90.45,03-Jun-2021,83848-60P,855.0,rewarding,75.0,0.516324043273926,0.517822861671448,0.533666968345642
1365,174795-22T,90.71,21-Jun-2021,40554-28P,10286.0,affiliative,319.0,0.508133351802826,0.516542971134186,0.534536063671112
1366,183583-63T,90.86,17-Nov-2021,133557-31P,8647.0,dominant,0.0,,,
1367,174972-79T,90.91,24-Jun-2021,42395-23P,213.0,affiliative,0.0,,,
1368,180088-66T,91.80,01-Sep-2021,120142-18P,168262.0,dominant,0.0,,,
1369,171167-41T,92.32,27-Apr-2021,52093-54P,564.0,affiliative,2.0,0.522469758987427,0.524863600730896,0.544394373893738
1370,181202-68T,93.73,05-Oct-2021,168092-56P,9736.0,rewarding,15.0,0.530450761318207,0.522133231163025,0.544136703014374
1371,181657-09T,94.32,13-Oct-2021,96610-51P,101.0,rewarding,11.0,0.542391300201416,0.535697162151337,0.55063408613205
1372,175114-81T,95.05,15-Jul-2021,143893-81P,2651.0,rewarding,623.0,0.510210812091827,0.520338773727417,0.536342620849609
1373,135292-51T,95.56,16-Mar-2021,136707-22P,402.0,rewarding,3.0,0.502071559429169,0.513915479183197,0.531030714511871
1374,165579-85T,96.17,05-Jan-2021,211003-03P,1206.0,dominant,6.0,0.523022174835205,0.512627899646759,0.529209792613983
1375,164091-16T,96.84,06-Jan-2021,37276-66P,722.0,rewarding,5.0,0.517807126045227,0.529764473438263,0.53829699754715
1376,169474-24T,96.97,08-Apr-2021,116169-58P,6753.0,rewarding,156.0,0.516706049442291,0.520058929920197,0.541558802127838
1377,170697-70T,99.47,20-Apr-2021,85926-25P,17081.0,,357.0,0.538485944271088,0.522576212882996,0.545973420143127
1378,184284-28T,100.72,30-Nov-2021,177539-41P,2114.0,,198.0,0.514136552810669,0.520146906375885,0.538344740867615
1379,170802-91T,101.11,21-Apr-2021,108833-32P,1209.0,dominant,155.0,0.514571964740753,0.518556535243988,0.534451484680176
1380,171904-78T,102.75,04-Jun-2021,238745-80P,640.0,rewarding,23.0,0.52168744802475,0.521741151809692,0.541075646877289
1381,172889-20T,103.09,26-May-2021,42866-92P,664.0,dominant,5.0,0.516625106334686,0.506864666938782,0.529916942119598
1382,187641-10T,104.29,01-Dec-2021,37282-06P,49.0,rewarding,0.0,,,
1383,176392-54T,104.96,13-Jul-2021,43826-68P,3855.0,affiliative,370.0,0.509214460849762,0.513395547866821,0.532863140106201
1384,184431-43T,105.24,02-Dec-2021,209867-50P,1112.0,dominant,459.0,0.514099776744843,0.517225384712219,0.533570647239685
1385,172668-97T,107.29,24-May-2021,200312-29P,1516.0,dominant,6.0,0.51046222448349,0.508032917976379,0.524650633335114
1386,172509-67T,107.47,20-May-2021,159887-08P,5287.0,rewarding,138.0,0.518197894096375,0.51635205745697,0.539519250392914
1387,170269-66T,107.81,10-Nov-2021,85748-77P,2971.0,rewarding,154.0,0.509076178073883,0.514786005020142,0.531551003456116
1388,178439-14T,109.76,13-Aug-2021,42404-95P,3913.0,affiliative,1.0,0.543255984783173,0.554537117481232,0.557679951190949
1389,180093-70T,110.27,14-Sep-2021,48765-61P,388.0,rewarding,202.0,0.52757066488266,0.512161076068878,0.537379086017609
1390,179030-89T,110.38,26-Aug-2021,92516-59P,,,122.0,0.517067968845367,0.523684680461884,0.536587238311768
1391,181283-23T,110.87,06-Oct-2021,132483-34P,1195.0,affiliative,418.0,0.522345542907715,0.519773066043854,0.536314606666565
1392,165868-48T,111.03,28-Jan-2021,97861-96P,33195.0,rewarding,345.0,0.498418480157852,0.513993859291077,0.529543161392212
1393,126056-98T,112.44,12-Jul-2021,135788-05P,129.0,,0.0,,,
1394,164867-05T,114.77,13-Jan-2021,52503-40P,49227.0,affiliative,801.0,0.520160496234894,0.518416702747345,0.536533951759338
1395,181360-90T,114.95,04-Oct-2021,172231-12P,2854.0,dominant,19.0,0.522552073001862,0.525723993778229,0.536523938179016
1396,174527-83T,114.97,15-Jun-2021,44596-18P,2999.0,,259.0,0.517447888851166,0.508623778820038,0.539210021495819
1397,174497-23T,114.98,16-Jun-2021,70465-60P,242236.0,dominant,26.0,0.518646359443665,0.518571376800537,0.531797647476196
1398,169566-85T,117.59,31-Mar-2021,100005-58P,1262.0,dominant,100.0,0.534585058689117,0.522242069244385,0.544508755207062
1399,175646-35T,120.40,19-Oct-2021,100846-00P,1535.0,,26.0,0.517286241054535,0.521325170993805,0.538171112537384
1400,167433-04T,121.28,25-Feb-2021,117802-18P,2851.0,dominant,9.0,0.527381479740143,0.530412912368774,0.543528378009796
1401,174132-46T,123.67,27-May-2021,136257-49P,1475.0,,7.0,0.526451587677002,0.517171263694763,0.53857696056366
1402,166950-46T,123.95,17-Feb-2021,169420-69P,98.0,affiliative,1.0,0.521253705024719,0.518125474452972,0.530362904071808
1403,175516-93T,124.53,30-Jun-2021,215406-91P,5400.0,rewarding,115.0,0.51290488243103,0.518365919589996,0.536871194839478
1404,176361-04T,125.95,13-Jul-2021,228264-67P,20889.0,dominant,1854.0,0.505465924739838,0.513561308383942,0.530842185020447
1405,177312-16T,126.82,28-Jul-2021,151017-40P,875.0,dominant,14.0,0.526772320270538,0.523039042949677,0.538030326366425
1406,170356-42T,127.20,27-Sep-2021,84856-42P,916.0,rewarding,99.0,0.503910899162293,0.513904273509979,0.532973289489746
1407,171575-56T,129.30,04-May-2021,79738-30P,387.0,rewarding,55.0,0.539021074771881,0.528086364269257,0.55078250169754
1408,170808-22T,131.44,21-Apr-2021,173651-23P,10288.0,rewarding,222.0,0.518926084041596,0.517316520214081,0.532274961471558
1409,174180-43T,132.46,10-Jun-2021,62304-13P,2343.0,rewarding,14.0,0.520775318145752,0.510132730007172,0.533004224300385
1410,164391-31T,135.63,05-Jan-2021,176202-82P,1194.0,affiliative,85.0,0.511621832847595,0.517463982105255,0.534678757190704
1411,167754-88T,139.37,13-Jan-2021,39521-53P,466.0,rewarding,0.0,,,
1412,170538-04T,139.61,15-Jun-2021,43613-02P,779.0,affiliative,64.0,0.515071213245392,0.520642518997192,0.535614788532257
1413,168209-11T,140.50,26-Feb-2021,191035-72P,45789.0,dominant,152.0,0.507664859294891,0.512452185153961,0.524150252342224
1414,176839-66T,143.29,20-Jul-2021,53616-61P,155.0,dominant,0.0,,,
1415,168604-12T,143.94,01-Feb-2021,180673-57P,930.0,dominant,0.0,,,
1416,170888-23T,146.08,06-Jul-2021,125546-77P,729.0,,42.0,0.527499973773956,0.51850038766861,0.543041229248047
1417,177845-23T,148.89,30-Nov-2021,266911-93P,33.0,dominant,26.0,0.540051996707916,0.531879782676697,0.551934838294983
1418,170264-89T,150.88,27-May-2021,211028-68P,,,474.0,0.529436528682709,0.515608489513397,0.542554020881653
1419,164533-78T,164.22,07-Jan-2021,176642-56P,2982.0,rewarding,2.0,0.514860391616821,0.512269735336304,0.540443539619446
1420,172492-66T,165.33,20-May-2021,40169-17P,11801.0,rewarding,77.0,0.521453559398651,0.51865154504776,0.538595616817474
1421,175516-39T,166.04,30-Jun-2021,195882-31P,1516.0,dominant,21.0,0.525953829288483,0.523583233356476,0.544453203678131
1422,170256-88T,168.73,13-Apr-2021,150080-32P,1867.0,dominant,50.0,0.507325112819672,0.51762866973877,0.530063688755035
1423,178039-63T,168.92,10-Aug-2021,102312-82P,3271.0,,169.0,0.512726843357086,0.518959105014801,0.537976682186127
1424,182437-12T,172.42,28-Oct-2021,143545-24P,70729.0,rewarding,399.0,0.512236177921295,0.517190217971802,0.541414976119995
1425,183133-00T,172.51,09-Nov-2021,45025-12P,516.0,rewarding,3.0,0.529042422771454,0.519110441207886,0.543380916118622
1426,183441-16T,173.67,15-Nov-2021,74332-00P,1936.0,rewarding,23.0,0.522205770015717,0.519597828388214,0.535127341747284
1427,182850-58T,173.85,22-Oct-2021,44125-12P,305.0,rewarding,2.0,0.538342356681824,0.52411150932312,0.547054350376129
1428,177226-30T,175.77,13-Oct-2021,174713-77P,458.0,rewarding,122.0,0.501998603343964,0.514224410057068,0.535524845123291
1429,167610-79T,176.39,31-Mar-2021,100782-64P,23211.0,dominant,0.0,,,
1430,185896-36T,177.06,15-Dec-2021,144854-02P,342.0,rewarding,13.0,0.515311896800995,0.523427426815033,0.533547580242157
1431,169851-88T,177.06,06-Apr-2021,145236-88P,835.0,rewarding,12.0,0.537449181079865,0.517696261405945,0.544722259044647
1432,160357-42T,177.73,06-Dec-2021,101570-05P,144.0,dominant,4.0,0.494655877351761,0.520422637462616,0.535078167915344
1433,178903-81T,178.11,25-Aug-2021,202168-45P,1460.0,rewarding,611.0,0.507896780967712,0.517832159996033,0.535262882709503
1434,170681-14T,184.64,27-Apr-2021,158556-79P,46.0,affiliative,6.0,0.4560526907444,0.497269421815872,0.495677083730698
1435,182323-63T,185.24,26-Oct-2021,100153-99P,720.0,dominant,2.0,0.532754302024841,0.529470920562744,0.55586576461792
1436,166749-04T,186.60,15-Sep-2021,105570-19P,5338.0,affiliative,161.0,0.513541996479034,0.51290237903595,0.531679689884186
1437,178853-23T,186.76,24-Aug-2021,36831-88P,986.0,affiliative,45.0,0.507206559181213,0.517562210559845,0.534165978431702
1438,178513-93T,190.74,18-Aug-2021,41251-33P,8980.0,dominant,59.0,0.529298901557922,0.525295555591583,0.543405175209045
1439,172638-19T,206.33,24-May-2021,79199-20P,432.0,affiliative,149.0,0.514827251434326,0.515591621398926,0.532199144363403
1440,170355-25T,206.33,24-May-2021,53742-79P,47864.0,dominant,302.0,0.50860732793808,0.514620065689087,0.531471610069275
1441,179631-55T,210.52,02-Sep-2021,126719-65P,981.0,dominant,0.0,,,
1442,182043-46T,215.10,21-Oct-2021,40768-39P,11626.0,affiliative,98.0,0.501306772232056,0.518117725849152,0.535057246685028
1443,172301-41T,215.16,18-May-2021,202102-66P,3511.0,,219.0,0.5214763879776,0.517485797405243,0.536077678203583
1444,170158-69T,218.21,27-Apr-2021,38353-87P,235.0,rewarding,2.0,0.533617615699768,0.513609409332275,0.535526752471924
1445,182064-61T,258.30,24-Oct-2021,104928-58P,12971.0,affiliative,76.0,0.51678866147995,0.522383034229279,0.538235723972321
1446,183861-28T,260.84,22-Nov-2021,47982-79P,50769.0,affiliative,117.0,0.523018598556519,0.523175477981567,0.539838671684265
1447,172295-56T,265.88,10-May-2021,111841-39P,2359.0,dominant,30.0,0.523628294467926,0.518378376960754,0.538861870765686
1448,165625-21T,287.73,26-Jan-2021,90821-98P,16612.0,affiliative,2.0,0.534934639930725,0.526470601558685,0.547219276428223
1449,166772-44T,290.17,11-Mar-2021,70426-90P,62054.0,affiliative,402.0,0.509858131408691,0.512162864208221,0.531140923500061
1450,183627-28T,309.86,15-Dec-2021,199834-12P,4255.0,dominant,120.0,0.509261429309845,0.518640339374542,0.535636484622955
1451,176874-76T,333.13,23-Sep-2021,92431-45P,182566.0,dominant,191.0,0.520051121711731,0.521429359912872,0.53685075044632
1452,185059-81T,341.45,04-Oct-2021,40903-66P,937.0,dominant,43.0,0.527403116226196,0.522340476512909,0.54180383682251
1453,183655-72T,346.43,18-Nov-2021,43338-52P,1052937.0,,554.0,0.509721636772156,0.514478981494904,0.529874324798584
1454,172300-42T,413.77,18-May-2021,137806-03P,382.0,rewarding,40.0,0.515415251255035,0.518724322319031,0.535908162593842
1455,181541-80T,428.06,11-Oct-2021,136724-95P,13362.0,dominant,46.0,0.534395813941956,0.527260005474091,0.54484236240387
1456,180363-07T,478.94,20-Sep-2021,47900-53P,1870.0,rewarding,284.0,0.502986550331116,0.511777937412262,0.529856085777283
1457,181534-69T,482.55,22-Nov-2021,154093-24P,10698.0,,23.0,0.521802306175232,0.52030473947525,0.536538481712341
1458,169901-92T,572.00,13-Apr-2021,74051-56P,130.0,rewarding,11.0,0.528772473335266,0.539541482925415,0.546766936779022
1459,183385-99T,625.58,12-Nov-2021,263319-04P,15919.0,affiliative,337.0,0.519412636756897,0.520125210285187,0.537098169326782
1460,181579-33T,777.09,24-Nov-2021,14137-39P,177203.0,dominant,405.0,0.516321003437042,0.516154587268829,0.537183165550232
1461,172567-63T,788.26,12-May-2021,56140-39P,1023.0,dominant,23.0,0.517893075942993,0.524102509021759,0.535011768341065
1462,183679-75T,"1,121.73",12-Nov-2021,60475-06P,2476.0,dominant,12.0,0.517996966838837,0.522030770778656,0.537917971611023
1463,175661-20T,"1,246.60",01-Jul-2021,88516-09P,2594.0,affiliative,3.0,0.527046859264374,0.530465960502625,0.531330525875092
1464,172832-32T,"2,053.21",16-Jun-2021,126614-35P,2814.0,rewarding,11.0,0.537022352218628,0.529493451118469,0.553780674934387
1465,180731-44T,,04-Jun-2021,48185-29P,794.0,dominant,133.0,0.507542073726654,0.516227185726166,0.532229781150818
1466,184385-80T,,01-Dec-2021,262052-74P,678110.0,,0.0,,,
1467,177816-16T,,12-Feb-2021,70583-68P,5.0,rewarding,1.0,0.513042747974396,0.520693242549896,0.529221117496491
1468,185914-81T,,13-Oct-2021,162652-87P,369.0,affiliative,100.0,0.513030230998993,0.512960493564606,0.532231509685516
1469,170857-18T,,31-Jul-2021,232315-57P,55.0,affiliative,4.0,0.518117308616638,0.522770464420319,0.533186078071594
1470,168980-32T,,22-Mar-2021,246527-11P,11383.0,affiliative,378.0,0.5085688829422,0.514486432075501,0.529131233692169
1471,183206-35T,,10-Nov-2021,207322-84P,,,2.0,0.530513763427734,0.523202538490295,0.539106369018555
1472,182024-83T,,26-Jul-2021,39720-61P,,,2.0,,,
1473,174168-46T,,11-Jan-2021,185067-37P,,,25.0,,,
1474,189172-00T,,17-Mar-2021,36501-76P,,,432.0,,,
1475,183240-46T,,26-May-2021,35897-86P,,,21.0,,,
1476,184153-51T,,01-Nov-2021,101698-75P,,,1.0,,,
1477,168222-61T,,09-Mar-2021,203729-32P,,,1.0,,,
1478,171465-76T,,09-Sep-2021,251380-45P,,,58.0,,,
1479,170845-48T,,09-Feb-2021,210180-88P,,,16.0,,,
1480,171770-41T,,02-Apr-2021,137837-98P,,,123.0,,,
1481,176206-15T,,10-Jul-2021,268592-50P,,,0.0,,,
1482,169590-25T,,31-Mar-2021,239742-37P,,,0.0,,,
1483,185866-39T,,01-Dec-2021,84390-22P,,,0.0,,,
1484,167780-44T,,17-Jun-2021,244169-92P,,,0.0,,,
